p,rbo_a_max,rbo_a_min,rbo_a_ext,rbo_low_max,rbo_low_min,rbo_low_ext,rbo_hig_max,rbo_hig_min,rbo_hig_ext,rbo_avg_max,rbo_avg_min,rbo_avg_ext,sys1,sys2,topic
0.8,0.887623205246295,0.88762320524624,0.887623205246295,0.887623205246295,0.88762320524624,0.887623205246295,0.887623205246295,0.88762320524624,0.887623205246295,0.887623205246295,0.887623205246257,0.887623205246295,ICTNETADRun3,ICTNETADRun4,28
0.9,0.847456238578374,0.847456238578374,0.847456238578374,0.847456238578021,0.847456238578021,0.847456238578021,0.847456238578728,0.847456238578728,0.847456238578728,0.847456238578374,0.847456238578363,0.847456238578374,ICTNETADRun3,ICTNETADRun4,28
0.95,0.843180150081131,0.843180150081131,0.843180150081131,0.843180141347647,0.843180141347647,0.843180141347647,0.843180158814615,0.843180158814615,0.843180158814615,0.843180150081131,0.843180150081122,0.843180150081131,ICTNETADRun3,ICTNETADRun4,28
0.8,0.099264337230924,0.0992643372309074,0.099264337230924,0.099264337230924,0.0992643372309074,0.099264337230924,0.099264337230924,0.0992643372309074,0.099264337230924,0.099264337230924,0.0992643372309203,0.099264337230924,ICTNETADRun3,ICTNETADRun4,29
0.9,0.203396654531453,0.203396654531453,0.203396654531453,0.203396654531453,0.203396654531453,0.203396654531453,0.203396654531453,0.203396654531453,0.203396654531453,0.203396654531453,0.203396654531452,0.203396654531453,ICTNETADRun3,ICTNETADRun4,29
0.95,0.287557079156321,0.287557079156321,0.287557079156321,0.287557079156321,0.287557079156321,0.287557079156321,0.287557079156321,0.287557079156321,0.287557079156321,0.287557079156321,0.28755707915632,0.287557079156321,ICTNETADRun3,ICTNETADRun4,29
0.8,0.120844677218318,0.120844677218285,0.120844677218318,0.120844677218318,0.120844677218285,0.120844677218318,0.120844677218318,0.120844677218285,0.120844677218318,0.120844677218318,0.120844677218315,0.120844677218318,ICTNETADRun3,ICTNETADRun4,30
0.9,0.187610105222166,0.187610105222166,0.187610105222166,0.187610105222166,0.187610105222166,0.187610105222166,0.187610105222166,0.187610105222166,0.187610105222166,0.187610105222166,0.187610105222171,0.187610105222166,ICTNETADRun3,ICTNETADRun4,30
0.95,0.252908783535473,0.252908783535473,0.252908783535473,0.252908783535473,0.252908783535473,0.252908783535473,0.252908783535473,0.252908783535473,0.252908783535473,0.252908783535473,0.252908783535472,0.252908783535473,ICTNETADRun3,ICTNETADRun4,30
0.8,0.702022604748007,0.702022604747953,0.702022604748007,0.702022604748007,0.702022604747953,0.702022604748007,0.702022604748007,0.702022604747953,0.702022604748007,0.702022604748007,0.702022604747981,0.702022604748007,ICTNETADRun3,ICTNETADRun4,31
0.9,0.710022816532103,0.710022816532103,0.710022816532103,0.710022816532103,0.710022816532103,0.710022816532103,0.710022816532103,0.710022816532103,0.710022816532103,0.710022816532103,0.710022816532122,0.710022816532103,ICTNETADRun3,ICTNETADRun4,31
0.95,0.754841602498167,0.754841602498167,0.754841602498167,0.754841602498167,0.754841602498167,0.754841602498167,0.754841602498167,0.754841602498167,0.754841602498167,0.754841602498167,0.754841602498179,0.754841602498167,ICTNETADRun3,ICTNETADRun4,31
0.8,0.222019257794235,0.222019257794215,0.222019257794235,0.222019257794235,0.222019257794215,0.222019257794235,0.222019257794235,0.222019257794215,0.222019257794235,0.222019257794235,0.222019257794244,0.222019257794235,ICTNETADRun3,ICTNETADRun4,32
0.9,0.26026320640733,0.26026320640733,0.26026320640733,0.26026320640733,0.26026320640733,0.26026320640733,0.26026320640733,0.26026320640733,0.26026320640733,0.26026320640733,0.26026320640733,0.26026320640733,ICTNETADRun3,ICTNETADRun4,32
0.95,0.274585969593088,0.274585969593088,0.274585969593088,0.274585969593088,0.274585969593088,0.274585969593088,0.274585969593088,0.274585969593088,0.274585969593088,0.274585969593088,0.274585969593079,0.274585969593088,ICTNETADRun3,ICTNETADRun4,32
0.8,0.447795160942323,0.447795160942279,0.447795160942323,0.447795160942323,0.447795160942279,0.447795160942323,0.447795160942323,0.447795160942279,0.447795160942323,0.447795160942323,0.447795160942292,0.447795160942323,ICTNETADRun3,ICTNETADRun4,33
0.9,0.532424020731986,0.532424020731986,0.532424020731986,0.532424020731986,0.532424020731986,0.532424020731986,0.532424020731986,0.532424020731986,0.532424020731986,0.532424020731986,0.532424020731999,0.532424020731986,ICTNETADRun3,ICTNETADRun4,33
0.95,0.55644384625392,0.55644384625392,0.55644384625392,0.55644384625392,0.55644384625392,0.55644384625392,0.55644384625392,0.55644384625392,0.55644384625392,0.55644384625392,0.556443846253914,0.55644384625392,ICTNETADRun3,ICTNETADRun4,33
0.8,1.59542927380276e-05,1.59542927183211e-05,1.59542927380276e-05,1.59542927380276e-05,1.59542927183211e-05,1.59542927380276e-05,1.59542927380276e-05,1.59542927183211e-05,1.59542927380276e-05,1.59542927380276e-05,1.59542927349321e-05,1.59542927380276e-05,ICTNETADRun3,ICTNETADRun4,34
0.9,0.0012155187948915,0.0012155187948915,0.0012155187948915,0.0012155187948915,0.0012155187948915,0.0012155187948915,0.0012155187948915,0.0012155187948915,0.0012155187948915,0.0012155187948915,0.00121551879490451,0.0012155187948915,ICTNETADRun3,ICTNETADRun4,34
0.95,0.0107688442317518,0.0107688442317518,0.0107688442317518,0.0107688442317518,0.0107688442317518,0.0107688442317518,0.0107688442317518,0.0107688442317518,0.0107688442317518,0.0107688442317518,0.0107688442317579,0.0107688442317518,ICTNETADRun3,ICTNETADRun4,34
0.8,0.936002330706649,0.936002330706594,0.936002330706649,0.936002330706649,0.936002330706594,0.936002330706649,0.936002330706649,0.936002330706594,0.936002330706649,0.936002330706649,0.936002330706628,0.936002330706649,ICTNETADRun3,ICTNETADRun4,35
0.9,0.897500243811622,0.897500243811622,0.897500243811622,0.897500243811622,0.897500243811622,0.897500243811622,0.897500243811623,0.897500243811623,0.897500243811623,0.897500243811622,0.897500243811616,0.897500243811622,ICTNETADRun3,ICTNETADRun4,35
0.95,0.860055395824005,0.860055395824005,0.860055395824005,0.860055395611919,0.860055395611919,0.860055395611919,0.860055396248177,0.860055396248177,0.860055396248177,0.860055395824005,0.860055395823997,0.860055395824005,ICTNETADRun3,ICTNETADRun4,35
0.8,0.584387856579578,0.584387856579527,0.584387856579578,0.583217960952178,0.583217960952127,0.583217960952178,0.586685723416028,0.586685723415978,0.586685723416028,0.584387856579578,0.584387856579553,0.584387856579578,ICTNETADRun3,ICTNETADRun4,36
0.9,0.723186577283431,0.723186577283431,0.723186577283431,0.721009600328791,0.721009600328791,0.721009600328791,0.727291851671957,0.727291851671957,0.727291851671957,0.723186577283431,0.723186577283438,0.723186577283431,ICTNETADRun3,ICTNETADRun4,36
0.95,0.804131926958397,0.804131926958397,0.804131926958397,0.802047747801517,0.802047747801517,0.802047747801517,0.807913283424104,0.807913283424104,0.807913283424104,0.804131926958397,0.804131926958403,0.804131926958397,ICTNETADRun3,ICTNETADRun4,36
0.8,0.791896021271031,0.791896021270988,0.791896021271031,0.791896021271031,0.791896021270988,0.791896021271031,0.791896021271031,0.791896021270988,0.791896021271031,0.791896021271031,0.791896021270986,0.791896021271031,ICTNETADRun3,ICTNETADRun4,37
0.9,0.765597548303748,0.765597548303748,0.765597548303748,0.765597548303748,0.765597548303748,0.765597548303748,0.765597548303748,0.765597548303748,0.765597548303748,0.765597548303748,0.765597548303731,0.765597548303748,ICTNETADRun3,ICTNETADRun4,37
0.95,0.7732219144829,0.7732219144829,0.7732219144829,0.7732219144829,0.7732219144829,0.7732219144829,0.7732219144829,0.7732219144829,0.7732219144829,0.7732219144829,0.773221914482891,0.7732219144829,ICTNETADRun3,ICTNETADRun4,37
