p,rbo_a_max,rbo_a_min,rbo_a_ext,rbo_low_max,rbo_low_min,rbo_low_ext,rbo_hig_max,rbo_hig_min,rbo_hig_ext,rbo_avg_max,rbo_avg_min,rbo_avg_ext,sys1,sys2,topic
0.95,0.554398792155373,0.535676084446775,0.554398792155373,0.554398792155373,0.535676084446775,0.554398792155373,0.554398792155373,0.535676084446775,0.554398792155373,0.554398792155373,0.535676084446775,0.554398792155373,webisWt14axAll,webisWt14axMax,257
0.8,0.0561250169322302,0.0561237949192876,0.0561250169322302,0.0561250169322302,0.0561237949192876,0.0561250169322302,0.0561250169322302,0.0561237949192876,0.0561250169322302,0.0561250169322302,0.0561237949192907,0.0561250169322302,webisWt14axAll,webisWt14axMax,258
0.9,0.193970174759576,0.193198846735444,0.193970174759576,0.193970174759576,0.193198846735444,0.193970174759576,0.193970174759576,0.193198846735444,0.193970174759576,0.193970174759576,0.193198846735445,0.193970174759576,webisWt14axAll,webisWt14axMax,258
0.95,0.392283910218694,0.373561202510096,0.392283910218694,0.392283910218694,0.373561202510096,0.392283910218694,0.392283910218694,0.373561202510096,0.392283910218694,0.392283910218694,0.373561202510095,0.392283910218694,webisWt14axAll,webisWt14axMax,258
0.8,0.288143112321882,0.288141890308939,0.288143112321882,0.288143112321882,0.288141890308939,0.288143112321882,0.288143112321882,0.288141890308939,0.288143112321882,0.288143112321882,0.288141890308943,0.288143112321882,webisWt14axAll,webisWt14axMax,259
0.9,0.444821056992755,0.444049728968624,0.444821056992755,0.444821056992755,0.444049728968624,0.444821056992755,0.444821056992755,0.444049728968624,0.444821056992755,0.444821056992755,0.444049728968623,0.444821056992755,webisWt14axAll,webisWt14axMax,259
0.95,0.591247478648785,0.572524770940186,0.591247478648785,0.591247478648785,0.572524770940186,0.591247478648785,0.591247478648785,0.572524770940186,0.591247478648785,0.591247478648785,0.572524770940186,0.591247478648785,webisWt14axAll,webisWt14axMax,259
0.8,0.055926007171464,0.0559247851585214,0.055926007171464,0.055926007171464,0.0559247851585214,0.055926007171464,0.055926007171464,0.0559247851585214,0.055926007171464,0.055926007171464,0.055924785158524,0.055926007171464,webisWt14axAll,webisWt14axMax,260
0.9,0.172662778865188,0.171891450841056,0.172662778865188,0.172662778865188,0.171891450841056,0.172662778865188,0.172662778865188,0.171891450841056,0.172662778865188,0.172662778865188,0.171891450841056,0.172662778865188,webisWt14axAll,webisWt14axMax,260
0.95,0.357691471857374,0.338968764148775,0.357691471857374,0.357691471857374,0.338968764148775,0.357691471857374,0.357691471857374,0.338968764148775,0.357691471857374,0.357691471857374,0.338968764148776,0.357691471857374,webisWt14axAll,webisWt14axMax,260
0.8,0.15862203506798,0.158620813055037,0.15862203506798,0.15862203506798,0.158620813055037,0.15862203506798,0.15862203506798,0.158620813055037,0.15862203506798,0.15862203506798,0.158620813055041,0.15862203506798,webisWt14axAll,webisWt14axMax,261
0.9,0.304988857690574,0.304217529666442,0.304988857690574,0.304988857690574,0.304217529666442,0.304988857690574,0.304988857690574,0.304217529666442,0.304988857690574,0.304988857690574,0.304217529666442,0.304988857690574,webisWt14axAll,webisWt14axMax,261
0.95,0.476612265838062,0.457889558129464,0.476612265838062,0.476612265838062,0.457889558129464,0.476612265838062,0.476612265838062,0.457889558129464,0.476612265838062,0.476612265838062,0.457889558129463,0.476612265838062,webisWt14axAll,webisWt14axMax,261
0.8,0.494988629385346,0.494987407372404,0.494988629385346,0.494988629385346,0.494987407372404,0.494988629385346,0.494988629385346,0.494987407372404,0.494988629385346,0.494988629385346,0.494987407372406,0.494988629385346,webisWt14axAll,webisWt14axMax,262
0.9,0.626546119529099,0.625774791504967,0.626546119529099,0.626546119529099,0.625774791504967,0.626546119529099,0.626546119529099,0.625774791504967,0.626546119529099,0.626546119529099,0.625774791504966,0.626546119529099,webisWt14axAll,webisWt14axMax,262
0.95,0.739045671497866,0.720322963789268,0.739045671497866,0.739045671497866,0.720322963789268,0.739045671497866,0.739045671497866,0.720322963789268,0.739045671497866,0.739045671497866,0.720322963789268,0.739045671497866,webisWt14axAll,webisWt14axMax,262
0.8,0.391141394027666,0.391140172014723,0.391141394027666,0.391141394027666,0.391140172014723,0.391141394027666,0.391141394027666,0.391140172014723,0.391141394027666,0.391141394027666,0.391140172014726,0.391141394027666,webisWt14axAll,webisWt14axMax,263
0.9,0.507863218204251,0.507091890180119,0.507863218204251,0.507863218204251,0.507091890180119,0.507863218204251,0.507863218204251,0.507091890180119,0.507863218204251,0.507863218204251,0.507091890180119,0.507863218204251,webisWt14axAll,webisWt14axMax,263
0.95,0.630051588541532,0.611328880832934,0.630051588541532,0.630051588541532,0.611328880832934,0.630051588541532,0.630051588541532,0.611328880832934,0.630051588541532,0.630051588541532,0.611328880832934,0.630051588541532,webisWt14axAll,webisWt14axMax,263
0.8,0.0539252702039646,0.053924048191022,0.0539252702039646,0.0539252702039646,0.053924048191022,0.0539252702039646,0.0539252702039646,0.053924048191022,0.0539252702039646,0.0539252702039646,0.0539240481910248,0.0539252702039646,webisWt14axAll,webisWt14axMax,264
0.9,0.176552427801678,0.175781099777546,0.176552427801678,0.176552427801678,0.175781099777546,0.176552427801678,0.176552427801678,0.175781099777546,0.176552427801678,0.176552427801678,0.175781099777546,0.176552427801678,webisWt14axAll,webisWt14axMax,264
0.95,0.37456552884162,0.355842821133021,0.37456552884162,0.37456552884162,0.355842821133021,0.37456552884162,0.37456552884162,0.355842821133021,0.37456552884162,0.37456552884162,0.355842821133021,0.37456552884162,webisWt14axAll,webisWt14axMax,264
