p,rbo_a_max,rbo_a_min,rbo_a_ext,rbo_low_max,rbo_low_min,rbo_low_ext,rbo_hig_max,rbo_hig_min,rbo_hig_ext,rbo_avg_max,rbo_avg_min,rbo_avg_ext,sys1,sys2,topic
0.8,0.595130151615691,0.595130151615639,0.595130151615691,0.595130151615691,0.595130151615639,0.595130151615691,0.595130151615691,0.595130151615639,0.595130151615691,0.595130151615691,0.595130151615649,0.595130151615691,2012bpacad4h,2012bpacad8,151
0.9,0.722218118911025,0.722218118911025,0.722218118911025,0.722218118911025,0.722218118911025,0.722218118911025,0.722218118911025,0.722218118911025,0.722218118911025,0.722218118911025,0.722218118911011,0.722218118911025,2012bpacad4h,2012bpacad8,151
0.95,0.783969870367148,0.783969870367148,0.783969870367148,0.78396987036712,0.78396987036712,0.78396987036712,0.783969870367176,0.783969870367176,0.783969870367176,0.783969870367148,0.783969870367138,0.783969870367148,2012bpacad4h,2012bpacad8,151
0.8,0.999962178591709,0.999962178591666,0.999962178591709,0.999962178591709,0.999962178591666,0.999962178591709,0.999962178591709,0.999962178591666,0.999962178591709,0.999962178591709,0.999962178591715,0.999962178591709,2012bpacad4h,2012bpacad8,152
0.9,0.999607332210524,0.999607332210524,0.999607332210524,0.999607332210524,0.999607332210524,0.999607332210524,0.999607332210524,0.999607332210524,0.999607332210524,0.999607332210524,0.999607332210543,0.999607332210524,2012bpacad4h,2012bpacad8,152
0.95,0.996775063538606,0.996775063538606,0.996775063538606,0.996775063538606,0.996775063538606,0.996775063538606,0.996775063538606,0.996775063538606,0.996775063538606,0.996775063538606,0.996775063538592,0.996775063538606,2012bpacad4h,2012bpacad8,152
0.8,0.560807271070476,0.560807271070427,0.560807271070476,0.560807271070476,0.560807271070427,0.560807271070476,0.560807271070476,0.560807271070427,0.560807271070476,0.560807271070476,0.560807271070473,0.560807271070476,2012bpacad4h,2012bpacad8,153
0.9,0.455999409002036,0.455999409002036,0.455999409002036,0.455999409002036,0.455999409002036,0.455999409002036,0.455999409002036,0.455999409002036,0.455999409002036,0.455999409002036,0.45599940900201,0.455999409002036,2012bpacad4h,2012bpacad8,153
0.95,0.4302365684153,0.4302365684153,0.4302365684153,0.4302365684153,0.4302365684153,0.4302365684153,0.4302365684153,0.4302365684153,0.4302365684153,0.4302365684153,0.430236568415311,0.4302365684153,2012bpacad4h,2012bpacad8,153
0.8,0.0924159979136883,0.092415997913635,0.0924159979136883,0.0924159979136883,0.092415997913635,0.0924159979136883,0.0924159979136883,0.092415997913635,0.0924159979136883,0.0924159979136883,0.0924159979136902,0.0924159979136883,2012bpacad4h,2012bpacad8,154
0.9,0.144123414160056,0.144123414160056,0.144123414160056,0.144123414160056,0.144123414160056,0.144123414160056,0.144123414160056,0.144123414160056,0.144123414160056,0.144123414160056,0.144123414160074,0.144123414160056,2012bpacad4h,2012bpacad8,154
0.95,0.22091433730658,0.22091433730658,0.22091433730658,0.220914337306073,0.220914337306073,0.220914337306073,0.220914337307087,0.220914337307087,0.220914337307087,0.22091433730658,0.220914337306567,0.22091433730658,2012bpacad4h,2012bpacad8,154
0.8,0.406824559807414,0.406824559807367,0.406824559807414,0.406824559807414,0.406824559807367,0.406824559807414,0.406824559807414,0.406824559807367,0.406824559807414,0.406824559807414,0.406824559807376,0.406824559807414,2012bpacad4h,2012bpacad8,155
0.9,0.583399996514642,0.583399996514642,0.583399996514642,0.583399996514642,0.583399996514642,0.583399996514642,0.583399996514642,0.583399996514642,0.583399996514642,0.583399996514642,0.583399996514623,0.583399996514642,2012bpacad4h,2012bpacad8,155
0.95,0.700696674337746,0.700696674337746,0.700696674337746,0.700696674337746,0.700696674337746,0.700696674337746,0.700696674337746,0.700696674337746,0.700696674337746,0.700696674337746,0.700696674337738,0.700696674337746,2012bpacad4h,2012bpacad8,155
0.8,0.418877633566165,0.418877633566114,0.418877633566165,0.418877633566165,0.418877633566114,0.418877633566165,0.418877633566165,0.418877633566114,0.418877633566165,0.418877633566165,0.418877633566126,0.418877633566165,2012bpacad4h,2012bpacad8,156
0.9,0.602918987374029,0.602918987374029,0.602918987374029,0.602918987374029,0.602918987374029,0.602918987374029,0.602918987374029,0.602918987374029,0.602918987374029,0.602918987374029,0.60291898737402,0.602918987374029,2012bpacad4h,2012bpacad8,156
0.95,0.691891698918702,0.691891698918702,0.691891698918702,0.691891698918702,0.691891698918702,0.691891698918702,0.691891698918702,0.691891698918702,0.691891698918702,0.691891698918702,0.691891698918689,0.691891698918702,2012bpacad4h,2012bpacad8,156
0.8,0.943331722734429,0.943331722734387,0.943331722734429,0.943331722734429,0.943331722734387,0.943331722734429,0.943331722734429,0.943331722734387,0.943331722734429,0.943331722734429,0.943331722734399,0.943331722734429,2012bpacad4h,2012bpacad8,157
0.9,0.882298729462548,0.882298729462548,0.882298729462548,0.882298729462548,0.882298729462548,0.882298729462548,0.882298729462548,0.882298729462548,0.882298729462548,0.882298729462548,0.882298729462541,0.882298729462548,2012bpacad4h,2012bpacad8,157
0.95,0.849376996673654,0.849376996673654,0.849376996673654,0.849376996673654,0.849376996673654,0.849376996673654,0.849376996673654,0.849376996673654,0.849376996673654,0.849376996673654,0.849376996673624,0.849376996673654,2012bpacad4h,2012bpacad8,157
0.8,0.55818055633455,0.558180556334503,0.55818055633455,0.55818055633455,0.558180556334503,0.55818055633455,0.55818055633455,0.558180556334503,0.55818055633455,0.55818055633455,0.558180556334548,0.55818055633455,2012bpacad4h,2012bpacad8,158
0.9,0.623681002223984,0.623681002223984,0.623681002223984,0.623681002223984,0.623681002223984,0.623681002223984,0.623681002223984,0.623681002223984,0.623681002223984,0.623681002223984,0.623681002224,0.623681002223984,2012bpacad4h,2012bpacad8,158
0.95,0.624798161046912,0.624798161046912,0.624798161046912,0.624798161046909,0.624798161046909,0.624798161046909,0.624798161046915,0.624798161046915,0.624798161046915,0.624798161046912,0.624798161046904,0.624798161046912,2012bpacad4h,2012bpacad8,158
0.8,0.796420356069441,0.796420356069389,0.796420356069441,0.796420356069431,0.796420356069379,0.796420356069431,0.79642035606945,0.796420356069399,0.79642035606945,0.796420356069441,0.796420356069404,0.796420356069441,2012bpacad4h,2012bpacad8,159
